WigleWifi-1.4,appRelease=2.26,model=HTC U11,release=7.1.1,device=htc_ocndugl,display=NMF26X release-keys,board=msm8998,brand=htc
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:96:f4:27,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:27,44,-71,32.10295515,35.2090764,695.5546875,4.288000106811523,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:50:27,1,-72,32.10295515,35.2090764,695.5546875,4.288000106811523,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-05 13:50:27,40,-91,32.10295515,35.2090764,695.5546875,4.288000106811523,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:50:29,44,-65,32.10294554,35.20908304,694.946044921875,4.288000106811523,WIFI
1c:b9:c4:95:43:e7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:29,36,-89,32.10294554,35.20908304,694.946044921875,4.288000106811523,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:50:31,44,-60,32.10292939,35.20908104,693.8319091796875,5.360000133514404,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-05 13:50:31,40,-85,32.10292939,35.20908104,693.8319091796875,5.360000133514404,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:50:33,9,-52,32.10291628,35.20908093,695.182861328125,6.432000160217285,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:50:33,44,-55,32.10291628,35.20908093,695.182861328125,6.432000160217285,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-11-05 13:50:33,11,-45,32.10291628,35.20908093,695.182861328125,6.432000160217285,WIFI
1c:b9:c4:96:f4:27,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:35,44,-55,32.10292297,35.20908229,694.973388671875,6.432000160217285,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:50:35,6,-65,32.10292297,35.20908229,694.973388671875,6.432000160217285,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS],2017-11-05 13:50:35,36,-76,32.10292297,35.20908229,694.973388671875,6.432000160217285,WIFI
1c:b9:c4:96:28:f7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:35,36,-79,32.10292297,35.20908229,694.973388671875,6.432000160217285,WIFI
1c:b9:c4:16:f1:58,Ariel_University,[ESS],2017-11-05 13:50:35,11,-74,32.10292297,35.20908229,694.973388671875,6.432000160217285,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:50:38,6,-60,32.10292627,35.20908145,694.96875,7.504000186920166,WIFI
1c:b9:c4:96:28:f7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:38,36,-73,32.10292627,35.20908145,694.96875,7.504000186920166,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:38,11,-83,32.10292627,35.20908145,694.96875,7.504000186920166,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:50:41,6,-52,32.10292378,35.20908068,694.96435546875,7.504000186920166,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS],2017-11-05 13:50:41,36,-67,32.10292378,35.20908068,694.96435546875,7.504000186920166,WIFI
42501_7213_5475842,Partner,UNKNOWN;il,2017-11-05 13:50:41,0,-113,32.10292378,35.20908068,694.96435546875,7.504000186920166,GSM
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:50:44,6,-42,32.102913,35.20907893,694.8955078125,9.648000717163086,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS],2017-11-05 13:50:44,36,-59,32.102913,35.20907893,694.8955078125,9.648000717163086,WIFI
1c:b9:c4:96:28:f7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:44,36,-60,32.102913,35.20907893,694.8955078125,9.648000717163086,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:44,11,-76,32.102913,35.20907893,694.8955078125,9.648000717163086,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-11-05 13:50:44,1,-87,32.102913,35.20907893,694.8955078125,9.648000717163086,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:47,11,-68,32.10290924,35.20907769,695.308349609375,8.576000213623047,WIFI
1c:b9:c4:94:33:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:47,36,-87,32.10290924,35.20907769,695.308349609375,8.576000213623047,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:50:50,36,-84,32.10290963,35.20907667,695.37353515625,6.432000160217285,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:50:52,1,-67,32.10290824,35.20907523,695.665283203125,5.360000133514404,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:52,11,-58,32.10290824,35.20907523,695.665283203125,5.360000133514404,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:50:52,36,-70,32.10290824,35.20907523,695.665283203125,5.360000133514404,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-11-05 13:50:52,36,-79,32.10290824,35.20907523,695.665283203125,5.360000133514404,WIFI
1c:b9:c4:96:f4:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:52,36,-78,32.10290824,35.20907523,695.665283203125,5.360000133514404,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:50:56,1,-59,32.10290554,35.20907267,695.644287109375,5.360000133514404,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:56,11,-50,32.10290554,35.20907267,695.644287109375,5.360000133514404,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:50:56,36,-64,32.10290554,35.20907267,695.644287109375,5.360000133514404,WIFI
1c:b9:c4:15:43:ec,Ariel_University,[ESS],2017-11-05 13:50:56,36,-74,32.10290554,35.20907267,695.644287109375,5.360000133514404,WIFI
00:1a:dd:f4:e1:04,,[ESS],2017-11-05 13:50:56,4,-80,32.10290554,35.20907267,695.644287109375,5.360000133514404,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:50:58,1,-54,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:50:58,11,-45,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:50:58,36,-59,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
1c:b9:c4:94:33:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:58,36,-58,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
1c:b9:c4:95:43:e7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:58,36,-68,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
48:ee:0c:3e:86:dd,tachlit3,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:58,7,-87,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
00:1a:dd:f5:f7:a4,Afikim-WiFi,[ESS],2017-11-05 13:50:58,1,-88,32.10290533,35.20907228,695.6602783203125,5.360000133514404,WIFI
42501_7211_3084803,Partner,UNKNOWN;il,2017-11-05 13:50:58,0,-113,32.10290533,35.20907228,695.6602783203125,5.360000133514404,GSM
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:51:02,36,-48,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
1c:b9:c4:15:43:ec,Ariel_University,[ESS],2017-11-05 13:51:02,36,-65,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:02,5,-75,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
a0:8c:fd:0a:d5:f5,DIRECT-F4-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:02,6,-87,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-11-05 13:51:02,1,-79,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
00:27:19:e8:ed:58,AUC,[ESS],2017-11-05 13:51:02,9,-80,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
00:02:6f:8e:64:67,,[ESS],2017-11-05 13:51:02,1,-80,32.10290551,35.20907182,695.7589111328125,5.360000133514404,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:51:05,1,-49,32.10290462,35.2090714,695.63671875,6.432000160217285,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-11-05 13:51:05,1,-71,32.10290462,35.2090714,695.63671875,6.432000160217285,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:05,5,-75,32.10290462,35.2090714,695.63671875,6.432000160217285,WIFI
1c:b9:c4:16:11:ac,Ariel_University,[ESS],2017-11-05 13:51:05,44,-89,32.10290462,35.2090714,695.63671875,6.432000160217285,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-11-05 13:51:07,11,-37,32.10288583,35.20902219,696.2041015625,6.432000160217285,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-11-05 13:51:07,1,-70,32.10288583,35.20902219,696.2041015625,6.432000160217285,WIFI
1c:b9:c4:16:11:ac,Ariel_University,[ESS],2017-11-05 13:51:07,44,-79,32.10288583,35.20902219,696.2041015625,6.432000160217285,WIFI
1c:b9:c4:16:f1:9c,Ariel_University,[ESS],2017-11-05 13:51:07,60,-87,32.10288583,35.20902219,696.2041015625,6.432000160217285,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-11-05 13:51:08,6,-69,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
1c:b9:c4:15:43:ec,Ariel_University,[ESS],2017-11-05 13:51:08,36,-50,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
1c:b9:c4:94:33:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:08,36,-52,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
1c:b9:c4:95:43:e7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:08,36,-62,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
a0:ab:1b:56:6e:de,ola,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:08,11,-85,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
1c:b9:c4:14:30:38,Ariel_University,[ESS],2017-11-05 13:51:08,1,-85,32.10288012,35.20900324,695.076904296875,5.360000133514404,WIFI
00:27:19:e8:ed:58,AUC,[ESS],2017-11-05 13:51:10,9,-66,32.10287313,35.20902627,692.2352294921875,5.360000133514404,WIFI
1c:b9:c4:14:2f:6c,Ariel_University,[ESS],2017-11-05 13:51:10,36,-86,32.10287313,35.20902627,692.2352294921875,5.360000133514404,WIFI
1c:b9:c4:94:2f:67,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:10,36,-85,32.10287313,35.20902627,692.2352294921875,5.360000133514404,WIFI
00:1a:dd:f4:e1:05,Afikim_Wifi,[ESS],2017-11-05 13:51:10,4,-76,32.10287313,35.20902627,692.2352294921875,5.360000133514404,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-11-05 13:51:13,1,-66,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
1c:b9:c4:96:11:a7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:13,44,-81,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
1c:b9:c4:96:04:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:13,52,-91,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-11-05 13:51:13,11,-77,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-11-05 13:51:13,11,-79,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
1c:b9:c4:16:04:7c,Ariel_University,[ESS],2017-11-05 13:51:13,52,-88,32.10285835,35.20906169,693.86865234375,5.360000133514404,WIFI
34:fc:ef:a5:de:0b,G2_2641,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:15,6,-82,32.1028513,35.20906744,693.462646484375,5.360000133514404,WIFI
7c:b7:33:97:49:48,HOTFiber-B40C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:51:15,6,-86,32.1028513,35.20906744,693.462646484375,5.360000133514404,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-11-05 13:51:17,6,-80,32.10284886,35.20905978,692.988037109375,5.360000133514404,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-05 13:51:17,5,-82,32.10284886,35.20905978,692.988037109375,5.360000133514404,WIFI
1c:b9:c4:15:ed:78,Ariel_University,[ESS],2017-11-05 13:51:17,6,-86,32.10284886,35.20905978,692.988037109375,5.360000133514404,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:20,5,-70,32.10284736,35.2090443,694.73291015625,5.360000133514404,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:20,5,-70,32.10284736,35.2090443,694.73291015625,5.360000133514404,WIFI
1c:b9:c4:16:ed:38,Ariel_University,[ESS],2017-11-05 13:51:20,6,-81,32.10284736,35.2090443,694.73291015625,5.360000133514404,WIFI
1c:b9:c4:96:04:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:23,52,-84,32.10285009,35.20907373,696.28173828125,6.432000160217285,WIFI
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-11-05 13:51:23,11,-71,32.10285009,35.20907373,696.28173828125,6.432000160217285,WIFI
1c:b9:c4:16:04:7c,Ariel_University,[ESS],2017-11-05 13:51:23,52,-82,32.10285009,35.20907373,696.28173828125,6.432000160217285,WIFI
a4:08:f5:20:72:6a,HOTFiber-3C40,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:51:26,6,-84,32.1028435,35.20908821,695.5657958984375,6.432000160217285,WIFI
1c:b9:c4:16:11:ac,Ariel_University,[ESS],2017-11-05 13:51:29,44,-72,32.10284067,35.20908322,696.1563720703125,6.432000160217285,WIFI
1c:b9:c4:96:11:a7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:51:29,44,-73,32.10284067,35.20908322,696.1563720703125,6.432000160217285,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-11-05 13:51:31,11,-74,32.10283977,35.20908081,696.17626953125,6.432000160217285,WIFI
1c:b9:c4:16:ee:98,Ariel_University,[ESS],2017-11-05 13:51:34,6,-80,32.10283354,35.20907551,695.869873046875,7.504000186920166,WIFI
1c:b9:c4:15:3d:58,Ariel_University,[ESS],2017-11-05 13:51:34,11,-85,32.10283354,35.20907551,695.869873046875,7.504000186920166,WIFI
14:ae:db:cc:1a:8d,gilo1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 13:51:47,13,-84,32.10283188,35.20907306,695.916748046875,7.504000186920166,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-11-05 13:51:47,1,-72,32.10283188,35.20907306,695.916748046875,7.504000186920166,WIFI
1c:b9:c4:14:2c:18,Ariel_University,[ESS],2017-11-05 13:52:06,1,-83,32.10283108,35.20907187,695.9305419921875,4.288000106811523,WIFI
1c:b9:c4:15:ec:38,Ariel_University,[ESS],2017-11-05 13:52:24,6,-87,32.10283049,35.20907176,695.8682861328125,4.288000106811523,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:52:28,1,-44,32.10283027,35.20907174,695.870849609375,5.360000133514404,WIFI
1c:b9:c4:14:30:38,Ariel_University,[ESS],2017-11-05 13:52:28,1,-78,32.10283027,35.20907174,695.870849609375,5.360000133514404,WIFI
1c:b9:c4:14:2c:18,Ariel_University,[ESS],2017-11-05 13:52:30,1,-78,32.10283463,35.20906104,696.5054931640625,4.288000106811523,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-11-05 13:52:31,1,-65,32.10283899,35.20905847,695.2615966796875,4.288000106811523,WIFI
e4:6f:13:70:8c:fc,The Slav Squad,[WPA2-PSK-CCMP][ESS],2017-11-05 13:52:43,8,-80,32.10282862,35.20899545,699.8568115234375,4.288000106811523,WIFI
5a:6f:13:70:8c:fd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 13:52:43,8,-82,32.10282862,35.20899545,699.8568115234375,4.288000106811523,WIFI
14:ae:db:4c:5e:3d,BEZEQINT-5E39,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:52:43,6,-78,32.10282862,35.20899545,699.8568115234375,4.288000106811523,WIFI
1c:b9:c4:94:33:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:52:46,36,-46,32.10283183,35.20898439,704.9061279296875,4.288000106811523,WIFI
fc:b4:e6:1e:0b:b9,HOTFiber-F629,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:52:46,11,-81,32.10283183,35.20898439,704.9061279296875,4.288000106811523,WIFI
